Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes,Vehicle_ID_Invalid,Duration_Hours,Distance_Driven,Refuel_Event,Prev_Return,Overlap_Flag,Promo_Expiry,Promo_Status,Driver_Behavior,Total_Amount
RES-00134,CUST-0123,CAR-320,Hatchback,Cancelled,2025-04-18 11:19:54.565826,2025-04-22 19:06:00.000000,2025-04-30 11:06:41.938490,38007.0,38007.0,1.0,1840.0,NEW10,Mumbai,12.9101,77.6022,90.0,WALLET,DL-4825XXXXXX,Major,Customer satisfied with ride,False,,0.0,Refueled,,False,2026-03-31,Valid,Fast Driving,0.0
RES-00998,CUST-0568,CAR-320,Hatchback,Cancelled,2025-04-18 11:19:54.565826,2025-05-30 08:43:00.000000,2025-04-30 11:06:41.938490,75023.0,75023.0,0.75,2000.0,NEW10,Mumbai,12.9026,77.5945,56.0,WALLET,DL-9024XXXXXX,None,Interior cleaning required,False,,0.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,0.0
RES-03778,CUST-1419,CAR-321,Suzuki,Cancelled,2025-02-27 14:20:00.000000,2025-02-28 14:20:00.000000,2025-04-30 11:06:41.938490,38203.0,38203.0,0.5,2000.0,WELCOME5,Delhi,12.915,77.6021,90.0,CARD,DL-1267XXXXXX,Minor,Customer requested early pickup,False,,0.0,Refueled,,False,2026-01-31,Valid,Fast Driving,0.0
RES-03227,CUST-0594,CAR-321,Suzuki,Cancelled,2025-04-18 11:19:54.565826,2025-04-27 21:35:00.000000,2025-04-30 11:06:41.938490,52866.0,52866.0,0.1,2500.0,SAVE50,Bengaluru,12.9252,77.6121,101.0,WALLET,DL-9888XXXXXX,Major,Tyre pressure alert during trip,False,,0.0,No Refuel,,False,2026-06-30,Valid,Speeding,0.0
RES-04414,CUST-1437,CAR-321,Suzuki,Completed,2025-04-18 11:19:54.565826,2025-05-16 15:17:00.000000,2025-04-30 11:06:41.938490,30374.0,30556.0,0.25,1500.0,SAVE50,Delhi,12.9112,77.6112,90.0,WALLET,DL-9254XXXXXX,Minor,Low fuel warning observed,False,,182.0,No Refuel,,False,2026-06-30,Valid,Fast Driving,1770.0
RES-01051,CUST-0166,CAR-321,Suzuki,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,43811.0,44140.0,1.0,1835.27,NEW10,Chennai,12.9092,77.6044,72.0,CASH,DL-4673XXXXXX,Major,Tyre pressure alert during trip,False,,329.0,Refueled,,False,,Invalid,Normal Driving,1393.02
RES-01272,CUST-0838,CAR-321,Suzuki,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,24733.0,24760.0,0.51,2000.0,NEW10,Chennai,12.9068,77.5908,90.0,CARD,DL-1209XXXXXX,Minor,Customer satisfied with ride,False,,27.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,2360.0
RES-02571,CUST-1861,CAR-321,Suzuki,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,29542.0,29621.0,0.5,1800.0,DISC20,Mumbai,12.9322,77.5855,103.0,CARD,DL-8143XXXXXX,Minor,Vehicle returned late due to traffic,False,,79.0,No Refuel,,False,2026-02-28,Valid,Speeding,2124.0
RES-03043,CUST-0749,CAR-321,Suzuki,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,20874.0,21030.0,0.75,1500.0,DISC20,Chennai,12.9218,77.5714,22.0,CARD,DL-8326XXXXXX,None,Customer satisfied with ride,False,,156.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,1770.0
RES-03898,CUST-0335,CAR-321,Suzuki,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,53833.0,54035.0,0.75,1835.27,SAVE50,Mumbai,12.9149,77.567,90.0,WALLET,DL-1772XXXXXX,Minor,No Notes,False,,202.0,Refueled,,False,2026-06-30,Valid,Unknown,1393.02
RES-02051,CUST-1259,CAR-322,Hatchback,No_Show,2025-01-12 02:21:00.000000,2025-01-13 02:21:00.000000,2025-04-30 11:06:41.938490,30297.0,30301.0,0.1,1500.0,WELCOME5,Delhi,12.8961,77.565,90.0,CARD,DL-9779XXXXXX,Minor,Vehicle returned late due to traffic,False,,4.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,1770.0
RES-00709,CUST-0926,CAR-322,Hatchback,Completed,2025-03-19 19:24:00.000000,2025-03-20 19:24:00.000000,2025-04-30 11:06:41.938490,57752.0,57806.0,0.51,2300.0,DISC20,Delhi,12.9002,77.5629,75.0,UPI,DL-6000XXXXXX,Minor,AC performance slightly low,False,,54.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,2714.0
RES-01080,CUST-0071,CAR-322,Hatchback,Cancelled,2025-04-18 11:19:54.565826,2025-05-15 19:47:00.000000,2025-04-30 11:06:41.938490,11922.0,11922.0,0.51,1835.27,SAVE50,Bengaluru,12.9028,77.5831,138.0,CARD,DL-4237XXXXXX,None,Customer satisfied with ride,False,,0.0,No Refuel,,False,2026-06-30,Valid,Speeding,0.0
RES-01160,CUST-1754,CAR-322,Hatchback,Cancelled,2025-04-18 11:19:54.565826,2025-05-28 11:15:00.000000,2025-04-30 11:06:41.938490,53856.0,53856.0,1.0,1500.0,NEW10,Bengaluru,12.908,77.5833,90.0,CARD,DL-6750XXXXXX,Minor,Low fuel warning observed,False,,0.0,Refueled,,False,,Invalid,Fast Driving,0.0
RES-03553,CUST-0339,CAR-322,Hatchback,Cancelled,2025-04-18 11:19:54.565826,2025-06-06 18:12:00.000000,2025-04-30 11:06:41.938490,33202.0,33202.0,0.5,1800.0,NEW10,Mumbai,12.9002,77.5801,128.0,CARD,DL-5580XXXXXX,None,No Notes,False,,0.0,Refueled,,False,2026-03-31,Valid,Speeding,0.0
RES-01735,CUST-0996,CAR-322,Hatchback,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,41561.0,41561.0,0.3,1500.0,DISC20,Delhi,12.9123,77.5697,52.0,CARD,DL-7840XXXXXX,None,Interior cleaning required,False,,0.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,0.0
RES-04018,CUST-0989,CAR-323,Luxury,Cancelled,2025-01-09 12:34:00.000000,2025-01-10 12:34:00.000000,2025-04-30 11:06:41.938490,51929.0,51929.0,0.25,1500.0,DISC20,Bengaluru,12.8973,77.5865,90.0,CARD,DL-1941XXXXXX,Minor,Navigation system malfunction reported,False,,0.0,No Refuel,,False,2026-02-28,Valid,Unknown,0.0
RES-00832,CUST-1622,CAR-323,Luxury,No_Show,2025-01-22 01:43:00.000000,2025-01-23 01:43:00.000000,2025-04-30 11:06:41.938490,14554.0,14662.0,0.75,1500.0,DISC20,Chennai,12.9079,77.605,23.0,UPI,DL-2120XXXXXX,Minor,No Notes,False,,108.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,1770.0
RES-02014,CUST-1917,CAR-323,Luxury,Completed,2025-02-03 01:25:00.000000,2025-02-07 01:25:00.000000,2025-04-30 11:06:41.938490,21970.0,22428.0,1.0,2300.0,DISC20,Bengaluru,12.8802,77.6037,90.0,CARD,DL-2001XXXXXX,Minor,Navigation system malfunction reported,False,,458.0,No Refuel,,False,2026-02-28,Valid,Unknown,2714.0
RES-01966,CUST-0073,CAR-323,Luxury,Completed,2025-04-06 11:49:00.000000,2025-04-08 11:49:00.000000,2025-08-04 12:49:00.000000,23643.0,23729.0,0.51,1500.0,NEW10,Delhi,12.8819,77.5953,90.0,CARD,DL-4649XXXXXX,Major,Customer satisfied with ride,False,2833.0,86.0,No Refuel,,False,,Invalid,Fast Driving,1770.0
RES-04231,CUST-1242,CAR-323,Luxury,Cancelled,2025-05-14 13:51:00.000000,2025-05-16 13:51:00.000000,2025-04-30 11:06:41.938490,72526.0,72526.0,1.0,1500.0,NEW10,Chennai,12.8837,77.5831,90.0,WALLET,DL-6231XXXXXX,Minor,No Notes,False,,0.0,Refueled,2025-08-04 12:49:00,True,2026-03-31,Valid,Unknown,0.0
RES-03633,CUST-0276,CAR-323,Luxury,Cancelled,2025-04-18 11:19:54.565826,2025-06-24 18:07:00.000000,2025-04-30 11:06:41.938490,44792.0,44792.0,1.0,1500.0,WELCOME5,Mumbai,12.9063,77.5846,116.0,WALLET,DL-1901XXXXXX,None,Navigation system malfunction reported,False,,0.0,No Refuel,,False,2026-01-31,Valid,Speeding,0.0
RES-04154,CUST-1766,CAR-323,Luxury,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,19403.0,19403.0,0.51,1835.27,SAVE50,Bengaluru,12.9139,77.5774,73.0,CASH,DL-6728XXXXXX,Minor,Car returned in good condition,False,,0.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,0.0
RES-00022,CUST-1299,CAR-324,Hatchback,Cancelled,2025-01-18 00:34:00.000000,2025-01-19 00:34:00.000000,2025-01-20 01:34:00.000000,76828.0,76828.0,0.1,1500.0,WELCOME5,Bengaluru,12.92,77.5838,90.0,WALLET,DL-6559XXXXXX,Minor,Tyre pressure alert during trip,False,25.0,0.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,0.0
RES-03686,CUST-1170,CAR-324,Hatchback,Completed,2025-02-17 19:18:00.000000,2025-02-18 19:18:00.000000,2025-02-19 10:03:00.000000,32132.0,32414.0,0.5,2000.0,DISC20,Delhi,12.9252,77.5916,105.0,WALLET,DL-7808XXXXXX,None,Customer requested early pickup,False,14.75,282.0,No Refuel,2025-01-20 01:34:00,False,2026-02-28,Valid,Speeding,2360.0
RES-00013,CUST-1659,CAR-324,Hatchback,Cancelled,2025-03-05 19:40:00.000000,2025-03-06 19:40:00.000000,2025-04-30 11:06:41.938490,74779.0,74779.0,1.0,1500.0,NEW10,Mumbai,12.9336,77.6106,90.0,UPI,DL-6141XXXXXX,None,Tyre pressure alert during trip,False,,0.0,Refueled,2025-02-19 10:03:00,False,2026-03-31,Valid,Fast Driving,0.0
RES-02020,CUST-1515,CAR-324,Hatchback,Cancelled,2025-01-03 08:13:00.000000,2025-03-07 09:14:00.000000,2025-04-30 11:06:41.938490,30464.0,30464.0,1.0,1500.0,SAVE50,Delhi,12.9099,77.5981,90.0,UPI,DL-5693XXXXXX,None,Tyre pressure alert during trip,False,,0.0,No Refuel,,False,2026-06-30,Valid,Fast Driving,0.0
RES-03612,CUST-1217,CAR-324,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,49136.0,49626.0,0.75,2000.0,WELCOME5,Delhi,12.9081,77.595,102.0,WALLET,DL-6487XXXXXX,Minor,Car returned in good condition,False,,490.0,Refueled,,False,2026-01-31,Valid,Speeding,2360.0
RES-01876,CUST-0810,CAR-325,EV,No_Show,2025-02-20 00:55:00.000000,2025-02-21 00:55:00.000000,2025-04-30 11:06:41.938490,76055.0,76464.0,0.3,1800.0,WELCOME5,Mumbai,12.8939,77.5942,90.0,CARD,DL-4766XXXXXX,None,Low fuel warning observed,False,,409.0,Refueled,,False,2026-01-31,Valid,Fast Driving,2124.0
RES-00153,CUST-0462,CAR-325,EV,No_Show,2025-02-28 13:18:00.000000,2025-03-01 13:18:00.000000,2025-04-30 11:06:41.938490,53518.0,53710.0,1.0,2000.0,SAVE50,Mumbai,12.9121,77.6037,90.0,CARD,DL-8294XXXXXX,None,Interior cleaning required,False,,192.0,Refueled,,False,2026-06-30,Valid,Unknown,2360.0
RES-04144,CUST-0263,CAR-325,EV,Completed,2025-03-03 05:48:00.000000,2025-03-04 05:48:00.000000,2025-04-30 11:06:41.938490,53255.0,53646.0,0.1,1500.0,WELCOME5,Chennai,12.8827,77.6023,98.0,CARD,DL-7992XXXXXX,Minor,Navigation system malfunction reported,False,,391.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,1770.0
RES-00244,CUST-1120,CAR-325,EV,No_Show,2025-03-06 10:19:00.000000,2025-03-07 10:19:00.000000,2025-03-07 12:19:00.000000,15280.0,15306.0,0.3,1500.0,WELCOME5,Chennai,12.8934,77.6008,37.0,CARD,DL-2366XXXXXX,None,Car returned in good condition,False,2.0,26.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,1770.0
RES-00808,CUST-0596,CAR-325,EV,Cancelled,2025-03-11 23:02:00.000000,2025-03-12 23:02:00.000000,2025-04-30 11:06:41.938490,49198.0,49198.0,0.3,2000.0,NEW10,Mumbai,12.8806,77.6048,124.0,UPI,DL-5271XXXXXX,Major,No Notes,False,,0.0,Refueled,2025-03-07 12:19:00,False,2026-03-31,Valid,Speeding,0.0
RES-01623,CUST-0371,CAR-325,EV,No_Show,2025-03-17 10:55:00.000000,2025-03-18 10:55:00.000000,2025-04-30 11:06:41.938490,29908.0,30382.0,0.51,1500.0,NEW10,Mumbai,12.8943,77.6027,90.0,WALLET,DL-8287XXXXXX,Major,No Notes,False,,474.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,1770.0
RES-04322,CUST-1451,CAR-325,EV,No_Show,2025-03-30 02:49:00.000000,2025-04-04 02:49:00.000000,2025-05-04 11:49:00.000000,71446.0,71821.0,0.25,1840.0,NEW10,Chennai,12.9032,77.5834,90.0,UPI,DL-1649XXXXXX,Minor,No Notes,False,729.0,375.0,No Refuel,,False,,Invalid,Unknown,2171.2
RES-02546,CUST-1175,CAR-325,EV,No_Show,2025-04-07 04:32:00.000000,2025-04-08 04:32:00.000000,2025-04-08 07:32:00.000000,17449.0,17487.0,0.1,1500.0,NEW10,Bengaluru,12.9161,77.5938,90.0,CARD,DL-2093XXXXXX,None,Customer requested early pickup,False,3.0,38.0,No Refuel,2025-05-04 11:49:00,True,,Invalid,Unknown,1770.0
RES-03196,CUST-0078,CAR-325,EV,Cancelled,2025-04-13 22:02:00.000000,2025-04-14 22:02:00.000000,2025-04-30 11:06:41.938490,71427.0,71427.0,0.75,1500.0,NEW10,Delhi,12.9147,77.6093,102.0,UPI,DL-3048XXXXXX,None,Car returned in good condition,False,,0.0,Refueled,2025-04-08 07:32:00,False,2026-03-31,Valid,Speeding,0.0
RES-04170,CUST-0162,CAR-325,EV,No_Show,2025-04-14 05:09:00.000000,2025-04-15 05:09:00.000000,2025-04-30 11:06:41.938490,18091.0,18173.0,0.25,2500.0,NEW10,Delhi,12.9197,77.6131,27.0,UPI,DL-3393XXXXXX,Major,Low fuel warning observed,False,,82.0,Refueled,,False,2026-03-31,Valid,Normal Driving,2950.0
RES-03052,CUST-0395,CAR-325,EV,No_Show,2025-04-18 11:19:54.565826,2025-05-13 08:29:00.000000,2025-04-30 11:06:41.938490,31937.0,32027.0,0.5,2000.0,NEW10,Delhi,12.9055,77.5884,90.0,CARD,DL-4665XXXXXX,None,Car returned in good condition,False,,90.0,No Refuel,,False,,Invalid,Fast Driving,2360.0
RES-01991,CUST-1492,CAR-325,EV,No_Show,2025-06-13 10:33:00.000000,2025-06-14 11:03:00.000000,2025-04-30 11:06:41.938490,42602.0,42603.0,0.5,2500.0,DISC20,Bengaluru,12.8951,77.5754,103.0,WALLET,DL-5491XXXXXX,Major,No Notes,False,,1.0,Refueled,,False,2026-02-28,Valid,Speeding,2950.0
RES-01471,CUST-1070,CAR-325,EV,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-22 05:27:00.000000,44186.0,44270.0,0.1,1500.0,DISC20,Delhi,12.8805,77.592,90.0,UPI,DL-8579XXXXXX,None,Navigation system malfunction reported,False,,84.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,1770.0
RES-01500,CUST-1055,CAR-325,EV,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,35580.0,35975.0,0.3,2500.0,SAVE50,Chennai,12.8752,77.6148,85.0,WALLET,DL-9673XXXXXX,Minor,Navigation system malfunction reported,False,,395.0,No Refuel,2025-04-22 05:27:00,False,2026-06-30,Valid,Fast Driving,2950.0
RES-02040,CUST-1843,CAR-325,EV,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,57601.0,57832.0,0.3,2300.0,SAVE50,Bengaluru,12.8855,77.6314,35.0,UPI,DL-9174XXXXXX,Major,AC performance slightly low,False,,231.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,2714.0
RES-02347,CUST-0060,CAR-325,EV,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,22360.0,22360.0,0.25,1800.0,DISC20,Chennai,12.8961,77.6117,113.0,UPI,DL-2314XXXXXX,Minor,Customer requested early pickup,False,,0.0,No Refuel,,False,2026-02-28,Valid,Speeding,0.0
RES-04000,CUST-0332,CAR-326,Hatchback,Cancelled,2024-12-31 01:15:00.000000,2025-01-01 01:15:00.000000,2025-04-30 11:06:41.938490,13308.0,13308.0,1.0,2300.0,WELCOME5,Mumbai,12.9203,77.6087,90.0,UPI,DL-7682XXXXXX,Minor,Car returned in good condition,False,,0.0,Refueled,,False,2026-01-31,Valid,Fast Driving,0.0
RES-00144,CUST-0850,CAR-326,Hatchback,Completed,2025-02-08 12:37:00.000000,2025-02-18 12:37:00.000000,2025-02-20 00:37:00.000000,44961.0,45218.0,0.75,2300.0,NEW10,Mumbai,12.9122,77.5843,128.0,CARD,DL-8326XXXXXX,None,No Notes,False,36.0,257.0,No Refuel,,False,,Invalid,Speeding,2714.0
RES-00298,CUST-1351,CAR-326,Hatchback,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,56786.0,56786.0,0.5,2500.0,NEW10,Bengaluru,12.9186,77.5994,90.0,CARD,DL-3929XXXXXX,Major,Low fuel warning observed,False,,0.0,No Refuel,2025-02-20 00:37:00,False,,Invalid,Fast Driving,0.0
RES-01900,CUST-1581,CAR-326,Hatchback,Completed,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-10-06 00:48:00.000000,27860.0,27994.0,0.75,1800.0,WELCOME5,Delhi,12.914,77.5912,139.0,UPI,DL-9343XXXXXX,Major,No Notes,False,,134.0,Refueled,,False,2026-01-31,Valid,Speeding,2124.0
RES-01949,CUST-0806,CAR-326,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,18553.0,18580.0,0.25,1500.0,SAVE50,Bengaluru,12.9398,77.5931,90.0,CARD,DL-4343XXXXXX,Minor,Customer requested early pickup,False,,27.0,No Refuel,2025-10-06 00:48:00,False,2026-06-30,Valid,Fast Driving,1770.0
RES-04076,CUST-0166,CAR-326,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,11292.0,11549.0,0.25,2000.0,NEW10,Delhi,12.9273,77.5772,90.0,WALLET,DL-4673XXXXXX,None,Customer reported minor scratch on door,False,,257.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,2360.0
RES-04342,CUST-0632,CAR-326,Hatchback,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-01-13 14:31:00.000000,48113.0,48120.0,0.75,2500.0,NEW10,Bengaluru,12.9085,77.587,127.0,CARD,DL-1409XXXXXX,None,Car returned in good condition,False,,7.0,No Refuel,,False,2026-03-31,Valid,Speeding,2950.0
RES-00236,CUST-1147,CAR-327,SUV,Completed,2025-02-01 22:18:00.000000,2025-02-02 22:18:00.000000,2025-02-05 11:18:00.000000,67391.0,67398.0,0.1,1500.0,SAVE50,Delhi,12.885,77.5787,51.0,CARD,DL-3165XXXXXX,Major,Interior cleaning required,False,61.0,7.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-00646,CUST-1760,CAR-327,SUV,No_Show,2025-04-12 19:14:00.000000,2025-04-13 19:14:00.000000,2025-04-30 11:06:41.938490,11171.0,11615.0,1.0,1500.0,WELCOME5,Bengaluru,12.8858,77.5894,50.0,CARD,DL-3126XXXXXX,None,Interior cleaning required,False,,444.0,No Refuel,2025-02-05 11:18:00,False,2026-01-31,Valid,Normal Driving,1770.0
RES-03733,CUST-0291,CAR-327,SUV,Completed,2025-04-18 11:19:54.565826,2025-05-06 01:26:00.000000,2025-04-30 11:06:41.938490,21220.0,21359.0,0.1,1500.0,SAVE50,Delhi,12.8874,77.595,75.0,CARD,DL-2005XXXXXX,Minor,Interior cleaning required,False,,139.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-02602,CUST-0090,CAR-327,SUV,Completed,2025-04-18 11:19:54.565826,2025-05-21 16:35:00.000000,2025-04-30 11:06:41.938490,28485.0,28549.0,0.1,1500.0,NEW10,Delhi,12.888,77.6014,36.0,CARD,DL-5194XXXXXX,Major,No Notes,False,,64.0,No Refuel,,False,,Invalid,Normal Driving,1770.0
RES-02468,CUST-0107,CAR-327,SUV,Completed,2025-04-18 11:19:54.565826,2025-06-13 09:21:00.000000,2025-04-30 11:06:41.938490,71269.0,71352.0,0.5,1500.0,NEW10,Chennai,12.8692,77.6041,84.0,CARD,DL-4041XXXXXX,Minor,Customer satisfied with ride,False,,83.0,Refueled,,False,,Invalid,Fast Driving,1770.0
RES-04351,CUST-1020,CAR-327,SUV,No_Show,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,57384.0,57626.0,0.25,1800.0,NEW10,Delhi,12.8606,77.5851,110.0,CARD,DL-2875XXXXXX,Major,Navigation system malfunction reported,False,,242.0,Refueled,,False,,Invalid,Speeding,2124.0
RES-03356,CUST-0426,CAR-328,Toyota,Completed,2025-02-11 09:01:00.000000,2025-02-12 09:01:00.000000,2025-04-30 11:06:41.938490,16745.0,17100.0,0.3,2000.0,DISC20,Delhi,12.862,77.5952,73.0,UPI,DL-1219XXXXXX,Major,Customer requested early pickup,False,,355.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,2360.0
RES-00525,CUST-1287,CAR-328,Toyota,No_Show,2025-02-20 19:33:00.000000,2025-02-21 19:33:00.000000,2025-04-30 11:06:41.938490,59785.0,59877.0,0.5,2300.0,SAVE50,Mumbai,12.8919,77.609,108.0,WALLET,DL-7710XXXXXX,None,Low fuel warning observed,False,,92.0,Refueled,,False,2026-06-30,Valid,Speeding,2714.0
RES-02671,CUST-1760,CAR-328,Toyota,No_Show,2025-04-18 11:19:54.565826,2025-05-03 14:58:00.000000,2025-04-30 11:06:41.938490,34169.0,34430.0,0.5,1500.0,WELCOME5,Delhi,12.9201,77.6053,90.0,CASH,DL-3126XXXXXX,Minor,Navigation system malfunction reported,False,,261.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,1770.0
RES-00366,CUST-1118,CAR-328,Toyota,No_Show,2025-04-18 11:19:54.565826,2025-05-10 08:05:00.000000,2025-04-30 11:06:41.938490,51166.0,51650.0,0.3,1800.0,NEW10,Bengaluru,12.923,77.6203,90.0,CARD,DL-4691XXXXXX,None,Customer reported minor scratch on door,False,,484.0,No Refuel,,False,2026-03-31,Valid,Unknown,2124.0
RES-01152,CUST-1186,CAR-328,Toyota,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-05-27 01:57:00.000000,65667.0,65667.0,0.5,2300.0,NEW10,Delhi,12.9121,77.5916,90.0,CARD,DL-5863XXXXXX,Minor,Vehicle returned late due to traffic,False,,0.0,No Refuel,,False,2026-03-31,Valid,Unknown,0.0
RES-02089,CUST-1434,CAR-328,Toyota,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,64394.0,64394.0,0.51,1800.0,NEW10,Delhi,12.8955,77.5894,34.0,CARD,DL-8275XXXXXX,None,Customer satisfied with ride,False,,0.0,No Refuel,2025-05-27 01:57:00,False,2026-03-31,Valid,Normal Driving,0.0
RES-02863,CUST-1958,CAR-328,Toyota,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-02-26 21:52:00.000000,27198.0,27198.0,1.0,1840.0,NEW10,Mumbai,12.9156,77.5826,37.0,CARD,DL-3774XXXXXX,Minor,Car returned in good condition,False,,0.0,Refueled,,False,2026-03-31,Valid,Normal Driving,0.0
RES-00615,CUST-1898,CAR-329,EV,Cancelled,2025-01-23 22:25:00.000000,2025-01-24 22:25:00.000000,2025-01-27 15:25:00.000000,19509.0,19509.0,0.5,1500.0,DISC20,Delhi,12.9153,77.589,90.0,UPI,DL-4279XXXXXX,None,Tyre pressure alert during trip,False,65.0,0.0,No Refuel,,False,2026-02-28,Valid,Unknown,0.0
RES-03607,CUST-0814,CAR-329,EV,No_Show,2025-04-01 19:27:00.000000,2025-04-02 19:27:00.000000,2025-04-04 05:27:00.000000,50057.0,50271.0,0.25,2500.0,SAVE50,Bengaluru,12.9165,77.5856,131.0,WALLET,DL-1897XXXXXX,Minor,Interior cleaning required,False,34.0,214.0,No Refuel,2025-01-27 15:25:00,False,2026-06-30,Valid,Speeding,2950.0
RES-00835,CUST-1889,CAR-329,EV,Completed,2025-04-18 11:19:54.565826,2025-05-05 10:27:00.000000,2025-06-05 18:27:00.000000,38928.0,39374.0,0.51,2500.0,DISC20,Delhi,12.8933,77.5668,90.0,CARD,DL-3214XXXXXX,Minor,Customer reported minor scratch on door,False,752.0,446.0,No Refuel,2025-04-04 05:27:00,False,2026-02-28,Valid,Unknown,2950.0
RES-04086,CUST-0249,CAR-329,EV,Cancelled,2025-04-18 11:19:54.565826,2025-05-18 01:15:00.000000,2025-04-30 11:06:41.938490,33540.0,33540.0,0.1,1835.27,DISC20,Mumbai,12.899,77.581,90.0,CARD,DL-4513XXXXXX,None,No Notes,False,,0.0,No Refuel,2025-06-05 18:27:00,True,2026-02-28,Valid,Unknown,0.0
RES-01313,CUST-1249,CAR-329,EV,Completed,2025-05-16 10:27:00.000000,2025-05-21 11:06:00.000000,2025-04-30 11:06:41.938490,67076.0,67546.0,0.5,1500.0,DISC20,Bengaluru,12.891,77.5957,82.0,WALLET,DL-2399XXXXXX,None,Car returned in good condition,False,,470.0,Refueled,,False,2026-02-28,Valid,Fast Driving,1770.0
RES-04370,CUST-0297,CAR-329,EV,Cancelled,2025-04-01 02:30:17.354033,2025-04-02 02:30:17.354033,2025-04-30 11:06:41.938490,11203.0,11203.0,0.51,1800.0,WELCOME5,Mumbai,12.9003,77.6185,48.0,CARD,DL-9711XXXXXX,Major,Low fuel warning observed,False,,0.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,0.0
RES-02345,CUST-0982,CAR-330,Sedan,Cancelled,2025-02-01 07:01:00.000000,2025-02-02 07:01:00.000000,2025-04-30 11:06:41.938490,47530.0,47530.0,0.5,2000.0,DISC20,Mumbai,12.876,77.6012,125.0,CARD,DL-1236XXXXXX,Minor,Customer reported minor scratch on door,False,,0.0,No Refuel,,False,2026-02-28,Valid,Speeding,0.0
RES-02499,CUST-1774,CAR-330,Sedan,Cancelled,2025-02-18 13:08:00.000000,2025-02-19 13:08:00.000000,2025-04-30 11:06:41.938490,32107.0,32107.0,0.5,1800.0,NEW10,Bengaluru,12.8914,77.6007,47.0,UPI,DL-2710XXXXXX,Major,Customer requested early pickup,False,,0.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,0.0
